"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Korea, Rep.","KOR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","932.041731785091","967.548371964269","976.90110452105","1035.77332545003","1104.62914885115","1155.71407640652","1262.19119166679","1345.01730573442","1487.18772341435","1665.61264262447","1793.44928786747","1943.87740935777","2045.3821960302","2308.91828118245","2485.60111504961","2635.76212104659","2936.98109186212","3248.24826684877","3549.68995244762","3799.41984629527","3679.10663773789","3884.6179535614","4143.97909060643","4629.53000786725","5055.25213205579","5398.1159805953","5950.09233670214","6641.41367000383","7365.09499119163","7808.40470586671","8495.57785477586","9318.5443906108","9793.86299720534","10361.6411983063","11208.6809284802","12163.3414374332","12998.674052601","13671.9572429923","12877.367748504","14252.342326311","15414.2915653968","16038.7255036845","17178.1699899923","17627.2141951262","18470.0217466398","19225.0106941459","20131.0715398147","21191.2464696044","21664.606416493","21724.2423576681","23087.2256438476","23754.7724552742","24197.9413704675","24850.3543993397","25485.5840065102","26063.7064870504","26725.5017164576","27492.576254672","28157.7344466982","28675.0344073464","28361.1890143807",
"Kuwait","KWT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41801.1018915668","41512.4712927193","40464.827019356","39177.9614386078","36100.9653171658","36068.1398013458","35145.7677877281","35633.9062986831","41331.3805168436","44758.9476917855","47987.5009903661","49344.7480989225","49578.3585926204","47900.4241635738","41907.0701752374","38577.4982788212","39940.1176264163","40287.3162490473","38698.8286454658","37158.6698696967","35969.3774438957","35887.1117866514","33359.4031069365","33112.1274700158","32702.2476691332","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3263.98129855921","3402.05728078216","3451.44661909608","3426.59686371559","3570.27914413725","3668.27610692578","3719.67745207272","3795.75655166151","4008.4274915247","4187.33988247617","4357.05881283561","4567.40138085497","4833.43254797558","5165.4497393683","5409.40426604195","5520.19959665933","5720.56951705363","5842.27223211847","5932.54339990303","6218.71631801473","6520.78578096357","6393.54837099031","6261.19004180194","5988.2431056281","6097.58240514779","6211.27994355079","6345.17592341767","6417.90503132288","6312.378859893","6317.15674592189","6187.90388625803","6246.19099508543","6245.24033456767","6383.60540514086","6604.96955530077","6557.85162627949","6693.42355060828","6909.34247533126","6951.20067485399","6885.00081878689","7041.30580125648","6972.9733205739","6947.30717857522","7007.58519351896","7290.56723080576","7476.49220893917","7752.79187433431","8076.99537034452","8298.77729948195","8058.59397828891","8504.47384856706","8784.44836062609","8905.37436148236","9067.228201919","9097.97010894459","8998.24694052061","8856.40375801566","8928.02893269494","8988.91519820002","8981.26853664506","8330.73368484264",
"Lao PDR","LAO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","422.959359802707","432.163232207069","440.574049289757","421.912999772349","401.577566987899","445.487049550732","462.001735672143","468.564248536784","481.304799273772","496.565621665979","523.937568031864","547.974999797735","573.54850885501","600.93306753743","613.324512531903","646.729602055643","672.875261884909","700.278071689581","730.42913832927","763.158775210105","799.413175419482","842.91202999458","900.780699237268","953.091771322994","1010.38899441989","1068.16885820392","1140.59865722652","1213.18526648702","1290.83834909626","1373.81485754536","1456.46611979177","1538.85208223826","1621.73808454775","1706.79421455114","1785.579073767","1854.67647784446","1835.66226558967",
"Lebanon","LBN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4310.64983107862","2442.73783585123","3006.41399272847","4310.51859248895","4767.11974494863","5003.80726437862","5159.47293235947","5297.59675872788","5761.12704581409","5745.89803819442","5899.93878963862","5783.97820053391","5716.66480176352","5715.69767062362","5641.09367183125","5549.55702662194","5685.72829834203","5677.66862816148","5691.75497418365","6211.79127452797","6778.84646185171","7397.50986083517","7761.64148945415","7454.28342641402","7180.4315464703","6980.84691883862","6755.07842271757","6487.89610224061","6408.96881482201","6363.88232811371","6204.86085745458","5792.25870976036","4636.90186150712",
"Liberia","LBR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614.314300304445","609.676972720016","617.811674536065","424.232276450141","427.210774393057","438.247839405949","457.699212126197","482.124952731092","495.678602918057","501.616269259761","513.44556667507","538.115833166745","564.520434719613","597.380967834408","586.228957369948","571.453257309934","548.268143607989","548.01100451344","541.271436460959","516.25599091284","489.508455942967",
"Libya","LBY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8779.89970390734","8963.66249057473","8667.56207002493","8448.11008060882","9395.76932801215","9660.93294660236","10642.894733513","11164.8049455482","11699.3162782631","11844.9408801988","11607.1926020275","12064.7729057622","4539.00324792659","10066.577426824","8649.91072682178","6530.85466160683","5899.89964685628","5669.73743914147","7085.81322610047","8038.57781878165","8122.16929061091","5503.73101421671",
"St. Lucia","LCA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","3613.42383436721","3926.3508738654","4013.86495468952","3868.77679148884","4057.56717495615","4089.08621189619","4236.65738731436","4481.40589220084","4777.85755032164","5372.26179174361","5479.81353405013","6124.67538371217","6555.62798203052","7087.52433585036","7013.43528047246","7477.37864201591","7434.76403450949","7466.24787436828","7504.13683337188","7621.43213133245","7464.06852153449","7824.26751226933","7931.3742575206","7846.69276375256","7509.94049242079","7484.06231549788","7747.91127235022","8244.67904341476","8131.10788266629","8531.99169088033","8559.04489810499","8857.59735245811","8496.47780399162","8540.07097992462","8934.15155545244","8859.96838270971","8537.59116622016","8648.66263393449","8491.75643419127","8786.31409239441","9046.27422750253","9237.31772796409","9350.49232821137","7426.72861119881",
"Latin America & Caribbean","LCN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3692.27805247346","3826.99699588181","3902.28294910606","3894.56425754749","4070.67409603887","4169.77544519142","4228.51247005155","4301.69490620922","4525.36467745857","4689.324354736","4876.22531903786","5075.38194876675","5308.58517615284","5629.42263592763","5848.88297806898","5927.78760172409","6150.84645018467","6303.49881018272","6405.0528277698","6678.27902237824","6928.07028560054","6802.955077839","6626.53357933825","6322.16750232095","6425.34307382426","6522.85396324471","6678.74579032398","6767.43680499273","6705.83198941606","6668.66273756084","6568.441617458","6673.76991678134","6721.36259318921","6852.31455120305","7044.25126177123","7033.4770483893","7163.1164569188","7412.02205619156","7458.93057144552","7358.09660708112","7526.33401048932","7486.66161757614","7407.23872632607","7424.83194187942","7794.91915209172","8025.80929313935","8345.65790411869","8701.55359769842","8937.83880550759","8670.55685285663","9075.90379070068","9367.58342001534","9523.29120920742","9684.09057543142","9679.70069226134","9590.27989469597","9458.80340347623","9535.39504170372","9613.6388366285","9615.86066488435","8928.66939475193",
"Least developed countries: UN classification","LDC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","565.568519737912","565.281818240198","558.406018269601","554.926428012861","552.98140531871","548.679695583772","552.265992499221","558.599484990761","558.006672475943","555.612807116369","543.469592674356","537.761344418676","524.889550375169","505.864175431758","495.36603112753","511.865670331032","527.890862493426","539.161524894816","546.702064442989","555.44333720166","563.982829440844","578.86779637348","594.581380047418","611.231279420218","635.695807872614","670.087047981533","703.815151854668","744.016383305951","778.383904537668","796.862885093234","826.499756134009","839.634797105844","859.971084956767","890.034844848622","921.018758981377","931.805838574581","945.765338816332","969.100490513681","992.334540481844","1011.64810107992","983.144709086502",
"Low income","LIC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","602.577089965848","596.063974100141","592.630884270131","576.515249342748","562.572761692071","570.982487653642","586.521915363552","586.499201125093","587.325336536109","560.806522789477","549.810994052855","529.97100930889","517.768106988365","507.404789754021","517.42718227262","529.831384944832","540.548034690079","544.488033682876","547.276519855997","547.624591564501","560.929474615729","568.871391333315","581.499558500767","598.397749576728","622.846665213005","646.9689355107","677.296062910489","702.291038393868","717.323349653163","745.925572988408","743.365615134357","743.712340076514","769.85121566273","795.104547746821","789.801667294852","797.777432873183","811.88307464868","826.908493995876","838.688313727125","824.39055165205",
"Liechtenstein","LIE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141192.534673018","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","585.908281894003","594.14455084447","594.996862859826","603.854599986012","604.637806740814","619.957118713905","644.19769112527","665.584282883186","700.667922177429","711.839554572172","706.315954744946","689.653549265567","724.40782391173","738.344122363539","769.152417442675","780.184847501119","805.007962402417","835.294946678128","873.4479878469","909.324277211686","946.237654176484","970.907212645697","1003.18688512456","1039.54167425366","1076.14281106789","1107.09711891326","1110.29377116472","1121.95854302082","1132.42040681605","1189.66404283613","1229.48882925217","1269.03330180526","1342.36907466784","1404.25032251337","1469.43041012735","1514.94002133061","1602.93607407719","1669.77844533477","1732.37781938342","1825.14203572816","1784.19236309299","1840.2607329437","1933.19280381092","2021.30544898445","2130.12840687652","2275.89114981695","2412.68682818023","2538.08761923669","2609.68801158959","2799.64873802555","3014.60445898431","3286.0075942939","3371.18333653065","3505.55045188616","3647.39342128753","3769.15908857863","3860.15030770564","3944.87905410314","4009.23628354079","3845.68313565676",
"Lower middle income","LMC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","638.116608473349","646.959357998387","651.732028581205","677.535939320324","705.870745799908","718.433677135926","720.075700910221","730.695861655746","762.757364340463","816.065035639535","867.762595693457","901.595984915847","934.923046375148","966.376786895942","997.167689651311","996.612628150037","1056.91601636489","1068.05963734186","1040.82739536087","1011.132433511","977.690760528846","969.998981311154","999.257691303068","1012.62828824776","1003.20466282159","1013.32278777013","1008.08140005934","1015.2175270566","1036.99177553009","1062.85679899128","1088.52483563542","1091.27424659939","1097.00050204157","1089.14650446183","1090.18128797692","1117.42865588951","1159.67985384704","1176.07278056919","1165.85201317954","1192.25833884361","1223.49885201857","1250.6296634091","1289.73629653838","1349.61345232753","1415.00969512768","1477.25223928185","1547.85358932469","1628.5032334619","1668.44326943335","1716.39852706083","1801.82585227696","1860.00785049094","1906.734264396","1973.13994811486","2052.52292302769","2123.27926568671","2219.76116543686","2301.63041161446","2370.49066359826","2415.42496244682","2283.90809737851",
"Low & middle income","LMY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","942.749225761229","951.260347398225","967.94401059116","991.364561359418","1039.96928928051","1073.97458004752","1096.55506391718","1111.65981267063","1157.02804292855","1221.9592658693","1288.70275706282","1342.59546657328","1399.65275761368","1469.87367267151","1528.31184423283","1557.90942073719","1627.39296179773","1660.7314872278","1675.73793464823","1713.0045731656","1751.93730911744","1748.52205470293","1762.07287588489","1749.53317124194","1790.92224107967","1833.54468343747","1868.84357870657","1916.06268385228","1947.02533006119","1970.46543441266","1971.0508965581","1951.59282681721","1927.99219472326","1947.3264753025","1962.94702696558","1999.75523314942","2066.09088809704","2129.70312273789","2139.96039131262","2181.28819903942","2273.42597544222","2318.57891445964","2391.92190219402","2491.64351107853","2643.25528426641","2787.42733736016","2965.12388186113","3172.8092134869","3306.99017944865","3343.08692053096","3548.5005464306","3712.09694359739","3852.23591635913","4001.11796640521","4132.70232106186","4241.37126083893","4366.97996331544","4525.04032433417","4671.83697404308","4785.41702561981","4640.43810187781",
"Lesotho","LSO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","259.986034181131","259.981540577842","294.238797923606","319.254005526421","338.82909289185","339.166295584616","330.800145069614","359.088274870862","349.98525751024","347.547966987717","347.169792302346","356.710547725465","347.895714731501","429.476619344148","464.935580677914","391.658566564543","423.009096589657","500.579560791218","575.097592518279","574.724624160604","543.273763925634","532.138626163369","541.10849391434","537.661744799431","553.343476863261","554.227260640378","566.982751651133","558.703183127605","593.891223170727","614.898104333595","637.836887954103","667.089715457169","697.581945774269","706.233978412852","732.748807916207","742.003696808778","769.074356154494","783.876514108745","784.187272114609","779.256609460074","804.251433421221","831.695510752354","840.153039658323","883.457354595403","903.963258735314","939.905406470084","982.70775830762","1025.41222492682","1081.9246947016","1066.72783280127","1119.84364083093","1166.71140364625","1233.72777167439","1247.46024244306","1259.53461212511","1289.10936414838","1325.05139734161","1273.29963513337","1247.70635138498","1233.03996251777","1087.9585929226",
"Late-demographic dividend","LTE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","943.854938927911","937.586658876145","954.598888554787","967.039970402207","1008.17933663662","1047.15146980835","1088.80159390125","1092.56306919999","1140.700011739","1224.54904699256","1314.82243144147","1394.02545533184","1476.54672522251","1586.83292059763","1656.83326900976","1706.24144359887","1798.60924448204","1885.3205419618","1957.96705672897","2074.21744579418","2216.73738393661","2182.73674114988","2186.62253388579","2166.50254403288","2289.94129820138","2421.28832266431","2527.21080975238","2634.94770157585","2711.49005935962","2790.39385518694","2758.12235915795","2734.2062941321","2685.50262908102","2744.79708208979","2806.81759763759","2915.27514052483","3012.34753061949","3133.5149866002","3169.658683958","3273.49553629495","3468.86654602574","3605.96402777609","3779.91140694818","3991.19862448546","4278.22097510445","4555.95150900741","4922.33134407104","5362.27816088506","5675.77324631164","5789.3677024463","6193.42543302332","6569.33014843261","6883.19168520696","7198.65311339157","7488.36298160001","7740.02816286146","7985.05192860165","8322.90912825913","8695.6667073013","9033.27052561702","8971.76878657271",
"Lithuania","LTU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5327.34753551944","5644.91483532605","6159.33749780948","6667.92502405594","6638.7403691288","6932.66899557812","7446.20782383399","8013.00030052309","8931.90853697308","9626.18589540379","10540.7740703969","11504.4766763763","12935.0871324639","13410.4827485263","11548.0679804113","11987.508411647","13001.7845724022","13683.8585107703","14313.7713639941","14948.0271197922","15394.8106412266","15984.4074516921","16903.6781661561","17737.5954470574","18556.2593377287","18390.7606687773",
"Luxembourg","LUX","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","27085.5910045498","27867.7813617243","27902.526144045","28563.7962678035","30467.4524715962","29901.4154665261","30015.2442328176","29981.5239181354","31156.3928886315","34096.064877188","35457.2367285851","36057.4543032268","37973.1607528895","40677.8997476372","41842.22343682","38667.873371793","39452.0976363862","40001.877875714","41557.3063608216","42432.5630373774","42637.3177336477","42277.6014880836","42720.7960594049","43986.079780217","46659.4887268303","47869.4845169531","52413.0493754838","54131.9204106384","58288.7685704618","63380.4725961825","65921.9102953956","70667.2372814932","71003.6704266358","72999.7385263052","74763.8702996577","74776.8048323136","74790.0690526921","78075.5308398631","81771.4421541455","87516.4439735408","93462.9261625054","94695.3404687784","97287.5981090776","97678.4599601748","99778.4700814882","101380.774892725","104943.439300274","111968.349255848","108577.351334116","101939.612990806","104965.306078267","105264.749398459","102404.612086023","103721.748149728","105658.520745502","107638.212259786","110162.12162339","109452.960045415","110701.877200861","111043.531695388","107457.984960026",
"Latvia","LVA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5145.55990314535","5337.55482997179","5868.86219979022","6300.12045059348","6525.71071264081","6962.64030501208","7499.10212283751","8124.09024126021","8894.86058398587","9756.93628602132","10920.7473193755","12342.4439631974","13691.3235677444","13375.605612301","11659.1977879915","11379.7980636181","12338.5637431476","13023.7083467423","13468.0567963734","13741.4562528902","14409.5378555892","14886.8946252951","15507.6499650429","16257.9054245645","16703.1959839846","16201.8328953086",
"Macao SAR, China","MAC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","16555.068673486","17532.3170210233","18246.9083147767","17629.8558983594","18039.6925923254","19776.2165819046","20483.8643222692","20736.8461807607","21673.174387026","21843.1367449879","24154.8246060982","24866.2946881831","25401.5443794573","25714.0135816726","25094.6841070542","24527.2613636554","22933.7215503553","21923.4138813568","22674.8060103944","22788.6576048655","24217.4196493104","26369.8663864272","32582.099792993","34391.9381278296","38133.0740043303","42727.667496815","43256.8590035385","42878.5122306935","52473.1909904323","62354.2030514008","66522.5233995701","71974.4418287971","68966.2452092861","53074.9875449462","51793.8888855585","56071.7517281867","58841.5421560972","56506.2633082386","24350.3439768089",
"St. Martin (French part)","MAF","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","815.385590808567","875.342926715598","939.43454418812","995.055329690562","1019.25200137852","1053.65230862668","1057.24973750739","1072.58776950043","1109.00173585582","1166.94052365781","1263.88834921407","1309.19210123486","1306.4720837836","1336.04400889285","1351.20799652803","1295.49598692587","1377.41707984418","1363.2651938892","1417.28066639902","1469.19861771915","1571.63663419762","1535.138073003","1684.40944395639","1699.95565340277","1725.70909115491","1816.83529695778","1747.2977633005","1704.69659758326","1854.47275372391","1727.3109902572","1913.10891250071","1857.72845666304","1966.51388159555","1962.99392214214","1976.09144295419","2095.17473994426","2134.85025587744","2235.41793764214","2315.18749618417","2363.44444671891","2512.8613660627","2571.2644401938","2691.26840031743","2771.0466689914","2839.92611978697","2948.84424887755","2995.45235738661","3087.12241395529","3125.07948072635","3222.05417836739","3212.81782755422","3305.86952404542","3366.85015480517","3407.78847905092","3126.96406913402",
"Monaco","MCO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","85778.0614915619","89372.1787500019","92250.8835108738","96704.4110262387","99469.0248465096","97039.8377194816","100050.543271251","102449.540806673","105361.052015158","107840.572191033","108178.416770901","107528.257641177","108266.381084538","107773.850124352","107762.567670413","108368.600818168","110208.307517979","112535.884583449","117404.92581636","121971.980592072","124668.807412114","125101.281794788","125834.157736998","123501.199415165","125030.55814208","126452.013219293","126743.000250389","128472.0745912","131767.551445407","134910.889174046","138825.691022584","140438.69325873","140453.009460389","140524.013597286","142469.668027512","143698.712727955","150495.78163748","170539.637933877","170022.138895538","149255.427312089","150737.892475253","159427.04805196","159104.557260536","172299.224834716","182621.149994053","189523.020590632","194368.405486506","186185.105236886","196061.416844238","209224.505500718","",
"Moldova","MDA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1623.89235810596","1531.51898351203","1562.51229447094","1460.87946146797","1413.89172961792","1446.63150455853","1538.31223712353","1662.14535400535","1776.84322525924","1913.05768519828","2061.54713830899","2166.51459506283","2236.68686548507","2415.74296711919","2273.66666286975","2437.52997842423","2580.84130958529","2565.95767279263","2798.76917555574","2940.48900227714","2953.7226560529","3119.56297970171","3321.62208017648","3524.55434132187","3712.3851612498","3513.60404668124",
"Madagascar","MDG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","818.824569284336","815.732450897104","814.161901959372","786.920644206919","797.909432713269","774.46803126869","770.507290090143","792.362804454917","824.620416807213","832.93452938739","853.63146871858","863.340067861644","829.191350221395","785.319538434668","778.926999022876","766.783544542108","722.463613841019","718.765503156301","679.906677600006","725.791757590377","711.954559560461","623.944730811342","594.670072917723","582.967311414269","576.453121629746","566.742542248739","561.741068126204","552.560988753144","555.493129310334","561.903510682574","562.997967379092","512.292292384466","503.234526922231","498.636608401397","483.509019614334","476.708700162487","472.010900975133","474.258866176746","477.496175521278","484.437651784629","490.485547506474","504.021845254132","428.20594081125","456.120810752103","465.97218339234","473.924927792806","485.12944239818","498.233170034564","516.709567111528","482.338474016451","471.959197029823","466.349110955112","467.435789903935","465.388655750639","468.112836137097","469.942522223975","475.745684645292","481.38369382421","483.701580412127","491.746420346259","458.814928509715",
"Maldives","MDV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4599.54723842546","4864.65200386393","5180.08505318213","5472.71218451679","5702.83251262565","5797.64575677902","5434.54276757122","5673.47614690192","6272.43534973788","6467.48160190977","5471.7700637341","6734.38586702593","7087.59024842816","7572.88363279118","6827.78394893207","7076.73982087196","7384.88802840763","7251.78580394458","7436.07968516009","7624.71479582252","7501.56168045876","7631.54494913632","7837.44977976164","8157.28680734853","8476.50014991691","5663.30474259163",
"Middle East & North Africa","MEA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","6071.80556497926","6865.19068254305","6900.1067387476","6334.8427615458","6426.52553124757","6154.04779312006","6032.63925680211","5700.97878068636","5339.85256663818","5095.38656252876","4878.02152386964","4756.31886100798","4588.13259357683","4591.77975750671","4600.05442283509","5050.23223973092","5108.47370056768","5241.23759714237","5256.43377843128","5251.56133566991","5242.09300345953","5378.09807404705","5450.67323555034","5591.87599950763","5583.20976898791","5848.6776008885","5807.75890944782","5782.64016644547","5959.45441207751","6319.04729869007","6498.43303094082","6736.22030647655","6936.52409870164","7094.27853401286","6977.81693343048","7172.9380230638","7289.43682175117","7423.06459996619","7481.85972262866","7554.39907806064","7603.92520932404","7835.59841654273","7822.66426871671","7757.72103548492","7663.58390350842","7258.0857894363",
"Mexico","MEX","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3907.49359423682","3977.12814425938","4035.3344660647","4229.16094367134","4587.85346654689","4762.94611104013","4898.3402178898","5026.51319176675","5332.58055741554","5347.78417932469","5524.27238582022","5561.18260401703","5841.2222337461","6117.58839307048","6287.63399563606","6465.76970357372","6571.23122768399","6618.13851306477","7029.24044379462","7520.98035978766","8016.88533602855","8494.01222309123","8253.44667402303","7784.85844020716","7872.45769659001","7872.01761244248","7470.79200883345","7445.85369014963","7393.10791488326","7548.97676343452","7790.79939479949","7970.14458161889","8104.29126346696","8117.08981623174","8373.51390005846","7717.72111029225","8109.19861128888","8530.35454434614","8835.87627937798","8946.1337031248","9253.96804618644","9088.05340938914","8960.55355774655","8967.02919031783","9190.74141641402","9270.65689210559","9547.33339315776","9622.04786885355","9587.63625281103","8947.74155343407","9271.39839576997","9477.88759469518","9690.86898189802","9693.72321367971","9843.39770326564","10042.1395335056","10183.0328272102","10277.883352611","10385.8331506949","10267.500171933","9322.33571304186",
"Marshall Islands","MHL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2217.97554760399","2224.1869799134","2454.87712123262","2432.4196340484","2175.10157645442","2582.21022024625","2693.0081940209","2776.10258547569","2625.81708999713","2614.06402197321","2554.84675263645","2690.64606701164","2818.70895248353","2961.44370507908","3189.43057096627","2856.91816608604","2676.47913688881","2659.66165098816","2623.04951200594","2640.96751314707","2785.18851745675","2836.59270917999","2733.49587328854","2708.23325927046","2732.79107746083","2698.39537319386","2771.59843483759","2594.76933685298","2673.16456760595","2846.06554177534","2820.48179312965","2746.61051755681","2845.87871561033","2806.50960520025","2838.84713427835","2854.22168618159","2933.99905678485","3013.50814017435","3189.56503662896","",
"Middle income","MIC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","970.110006682816","980.952706918211","996.426213360527","1021.33139220791","1073.61016636295","1109.35045292514","1133.21720386658","1149.56770277891","1197.55414772915","1265.76032528936","1336.51713980717","1393.30049093382","1454.90430339099","1529.68921492867","1591.22412495283","1623.06641944384","1697.03388055597","1732.65796914137","1750.36250428985","1791.02436791255","1833.1953398025","1830.05422920158","1845.18388322939","1832.35009166728","1877.88692906218","1924.70318347403","1962.46453422031","2012.59786938856","2046.41392581568","2072.31994470416","2075.31120407505","2056.41864462495","2033.73307150056","2056.69283690499","2075.65932299644","2116.25001857212","2188.42302451655","2257.85275361694","2270.43532202088","2316.68414132947","2418.09390428446","2468.42178208125","2549.78978452609","2659.71482982699","2825.96205934555","2984.08694358018","3179.13795074463","3406.97661490373","3555.62383830732","3598.11878357897","3824.78622167629","4008.4800880331","4166.57622105258","4332.54586533906","4480.00398007499","4605.24744021321","4748.5503597526","4927.71229841494","5095.16621244226","5226.98579986771","5075.10870058181",
"North Macedonia","MKD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3856.02413235073","3623.36709054888","3393.39347335319","3147.26709472416","3095.53860619895","3058.64562923111","3085.27666749434","3113.82225040445","3199.08924080867","3317.55029086859","3450.69163711155","3331.71688710629","3371.43747276472","3438.8252284917","3593.22797152498","3757.06489018614","3944.60582839524","4195.33117495096","4420.8308257342","4401.31305044367","4545.39213137603","4647.82793650122","4622.63053860108","4753.75213227271","4922.20552308831","5108.17619686889","5250.10490815933","5303.71292703637","5453.9740819514","5625.738324654","5370.98122121275",
"Mali","MLI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","340.935453937634","349.01321751374","345.010223508347","360.789734658164","364.212800740712","379.042256891323","367.035192469864","355.058710165705","389.368276638433","434.738694344452","454.379950183453","439.942189956658","476.927735341518","447.691156208341","445.362893977351","403.907494928112","402.732219323578","393.764158171851","465.358491783085","470.619424269887","463.590060670808","491.188450045127","503.973701310017","482.465575559169","527.54397440301","498.172239094621","500.579366720086","505.714943389997","497.02101506699","518.464300956282","529.675079189641","555.140563535782","571.220431415844","555.044396596034","621.915866152657","622.175177819178","658.186098934671","647.572593599035","667.942356931208","676.428574018533","677.0825554176","686.172675042815","696.078149048085","710.274249372168","711.112720606913","684.646961737271","680.334199219743","707.695919266159","729.633877139877","749.692444438913","766.140909753153","778.725232617377","791.756176517255","755.902899011372",
"Malta","MLT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","3324.61847713116","3405.64176519189","3607.45366561225","3760.13174696711","4140.30867237215","4913.93597829275","5720.95917600011","6393.00504880797","7032.94875159191","7692.39268395598","8148.78618669589","8356.9758949267","8366.48920370382","8198.87371038834","8274.41015217087","8340.51044503966","8520.98205129621","8810.36010657325","9473.5826037638","10149.173293257","10682.674506676","11049.1998892909","11448.7887370326","11842.9059902958","12395.6848132524","13090.3033032008","13495.8728050661","14098.248893721","14724.8550609945","15328.7166501608","18227.6057213069","17878.6929079271","18201.1307070883","18818.4741655606","18718.7270560848","19229.1276475796","19640.1194004254","20506.2358875524","21152.7976152718","20755.8802932209","21799.1742559798","21808.3891167117","22503.1320022588","23403.888394096","24692.4305408469","26426.6818908964","26885.3777391413","28283.0349087011","28727.0219039407","29149.5763534325","26013.5054616294",
